search_term,package_title,package_name,organization,package_notes,metadata_created,metadata_modified,resource_name,resource_url,resource_format,resource_id
תכנון,רכבת תכנון מול ביצוע,train_trip,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את התכנון של הנסיעות, ביצוען ואחוזי הביצוע של הרכבת הארצית בתחבורה הציבורית. הקובץ יתעדכן אחת לחודש עם הנתונים הבאים: שנה, חודש, מספר רכבת, תחנת מוצא, תחנת יעד, סה""כ נסיעות רישוי, נסיעות רישוי בלבד (ללא ביצוע), נסיעות ביצוע בלבד (ללא רישוי), אחוז ביצוע.
--- כרגע אין צפי לקבלת נתונים ---",2020-08-31T11:42:24.168581,2026-05-27T10:40:00.697919,רכבת תכנון מול ביצוע,https://data.gov.il/dataset/63b7bf0b-69eb-4a73-9b98-b9fd2b8a4b5b/resource/6cf35ec2-c0eb-4ef0-a904-f093dab0abfd/download/6cf35ec2-c0eb-4ef0-a904-f093dab0abfd.csv,CSV,6cf35ec2-c0eb-4ef0-a904-f093dab0abfd
תכנון,רכבת תכנון מול ביצוע,train_trip,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את התכנון של הנסיעות, ביצוען ואחוזי הביצוע של הרכבת הארצית בתחבורה הציבורית. הקובץ יתעדכן אחת לחודש עם הנתונים הבאים: שנה, חודש, מספר רכבת, תחנת מוצא, תחנת יעד, סה""כ נסיעות רישוי, נסיעות רישוי בלבד (ללא ביצוע), נסיעות ביצוע בלבד (ללא רישוי), אחוז ביצוע.
--- כרגע אין צפי לקבלת נתונים ---",2020-08-31T11:42:24.168581,2026-05-27T10:40:00.697919,מבנה הנתונים במאגר,https://data.gov.il/dataset/63b7bf0b-69eb-4a73-9b98-b9fd2b8a4b5b/resource/9bf5f8d5-3b2e-4852-9055-bf2408cfd2dd/download/train_trip_structure_05-11-2020.pdf,PDF,9bf5f8d5-3b2e-4852-9055-bf2408cfd2dd
תכנון,מבנים ירוקים,greenbuildings,המשרד להגנת הסביבה,"מאגר זה מפורסם ע""י המשרד להגנת הסביבה וכולל מידע על מבנים ירוקים בתהליכי תכנון ובנייה הנבנים בהתאם לתקן בנייה ירוקה- ת""י 5281 . המידע מתקבל ממעבדות מאושרות לבדיקת ת""י 5281 , בכפוף לתנאים הקבועים בנוהל 12-2020-01  ומציג את מועדי מתן האישור ורמת הציות לדרישות ת""י 5281 של המבנה הנבדק . בכל מקרה, המידע התקף הינו המידע המופיע באישורים שמסרה המעבדה לנבדק בהתאם לדרישות התקן.
מידע על מבנים ירוקים: https://www.gov.il/he/departments/guides/green_building_in_israel
מידע על המעבדות: https://www.gov.il/he/departments/guides/green_building_in_israel
נוהל מסירת מידע ממעבדות לפרסום מבנים בבנייה ירוקה - https://www.gov.il/he/departments/policies/information_from_lab",2016-03-09T13:18:46.942653,2026-05-27T07:00:54.116058,מבנים בבנייה ירוקה - בהתאם לתקן 5281,https://data.gov.il/dataset/a3cec603-dd66-49de-af14-a612754a7b9a/resource/7f467a30-58cd-44b5-86f0-d570cc7d25ad/download/7f467a30-58cd-44b5-86f0-d570cc7d25ad.csv,CSV,7f467a30-58cd-44b5-86f0-d570cc7d25ad
תכנון,פנקס הקבלנים הרשומים,pinkashakablanim,משרד הבינוי והשיכון,"המאגר כולל מידע על קבלנים רשומים ועל סיווג העבודות שהם מורשים לבצע. המידע חיוני לכל מי שנדרש לעבוד מול קבלנים: אזרחים, רשויות מקומיות ומשרדי ממשלה. ",2017-11-15T13:59:17.842007,2026-05-25T00:01:20.327148,פנקס הקבלנים הרשומים,https://data.gov.il/dataset/a545d0ba-0d30-4fbc-be38-e965c5dae56b/resource/4eb61bd6-18cf-4e7c-9f9c-e166dfa0a2d8/download/hng_pinkaskablanim.csv,CSV,4eb61bd6-18cf-4e7c-9f9c-e166dfa0a2d8
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,GeoJSON,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/b082e394-2e9f-4562-a051-b6993394b002/download/urban-nature.geojson,GeoJSON,b082e394-2e9f-4562-a051-b6993394b002
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,CSV,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/e68db127-f8a1-4a05-845c-e1c82c2bacc3/download/urban-nature.csv,CSV,e68db127-f8a1-4a05-845c-e1c82c2bacc3
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,SHP,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/e1133335-78a8-405c-9862-8358f71831e3/download/urban-nature.zip,ZIP,e1133335-78a8-405c-9862-8358f71831e3
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,XML,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/91352374-b768-4320-b586-62b4e113d9da/download/urban-nature.xml,XML,91352374-b768-4320-b586-62b4e113d9da
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,JSON,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/ad9684b2-d10a-4aa0-b593-6c0065cdb6c8/download/urban-nature.json,JSON,ad9684b2-d10a-4aa0-b593-6c0065cdb6c8
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,XLSX,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/a9643d00-4cd2-4f36-9fa8-fb15a99693fb/download/urban-nature.xlsx,XLSX,a9643d00-4cd2-4f36-9fa8-fb15a99693fb
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,GeoXML,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/99390279-59a5-41c3-9b62-b3a944967406/download/urban-nature.xml,XML,99390279-59a5-41c3-9b62-b3a944967406
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,KML,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/1742dc81-b3a8-4d95-a099-05788765229f/download/urban-nature.kml,KML,1742dc81-b3a8-4d95-a099-05788765229f
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,GeoJSON-ITM,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/72c4e2f2-7e5a-4320-b622-c5d6321f4cc6/download/urban-nature.itm.geojson,GeoJSON,72c4e2f2-7e5a-4320-b622-c5d6321f4cc6
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,CSV-ITM,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/005f9f7f-51a4-434c-aa01-40e86d8d3b82/download/urban-nature.itm.csv,CSV,005f9f7f-51a4-434c-aa01-40e86d8d3b82
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,GeoXML-ITM,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/49ba1752-d8bc-4082-9ebe-1392abb19e3a/download/urban-nature.itm.xml,XML,49ba1752-d8bc-4082-9ebe-1392abb19e3a
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,XLSX-ITM,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/b34a13f0-bd47-4b99-8331-f3fde6cca999/download/urban-nature.itm.xlsx,XLSX,b34a13f0-bd47-4b99-8331-f3fde6cca999
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,KML-ITM,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/2c36c52c-1c86-4fa9-ac69-299ab728ecf7/download/urban-nature.itm.kml,KML,2c36c52c-1c86-4fa9-ac69-299ab728ecf7
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,JSON-ITM,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/c5d7ca5c-3bda-47eb-a376-f607747d30dc/download/urban-nature.itm.json,JSON,c5d7ca5c-3bda-47eb-a376-f607747d30dc
תכנון,אתרי טבע עירוני,urban-nature-br7,עיריית באר שבע,"סימון נקודתי של אתרי הטבע ברחבי העיר באר שבע ובמרחב סביבה.
המידע נדלה מתוך סקר טבע עירוני שממצאיו פורסמו בחודש ינואר 2016.",2022-10-23T08:05:33.874106,2026-05-10T01:16:48.704164,XML-ITM,https://data.gov.il/dataset/b795e2e0-491e-4040-877e-f3681917f8be/resource/def82c87-4025-4ac8-9cdd-cab24c42871e/download/urban-nature.itm.xml,XML,def82c87-4025-4ac8-9cdd-cab24c42871e
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,SHP,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/7bfe172b-444f-410a-9c9c-ea4de8810c68/download/trees.zip,ZIP,7bfe172b-444f-410a-9c9c-ea4de8810c68
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,GeoJSON,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/d4c483d1-42b7-4540-b434-525197f3e916/download/trees.geojson,GeoJSON,d4c483d1-42b7-4540-b434-525197f3e916
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,CSV,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/b7bfe395-a977-452a-8429-e258b71c5b10/download/trees.csv,CSV,b7bfe395-a977-452a-8429-e258b71c5b10
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,GeoXML,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/a7d95ef8-e6f7-42db-9348-e7a62e949139/download/trees.xml,XML,a7d95ef8-e6f7-42db-9348-e7a62e949139
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,KML,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/3c70f339-67fe-495a-bc29-7d4497c1ff6c/download/trees.kml,KML,3c70f339-67fe-495a-bc29-7d4497c1ff6c
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,GeoJSON-ITM,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/570a41dd-ae93-453a-8c1e-08c847b45f3a/download/trees.itm.geojson,GeoJSON,570a41dd-ae93-453a-8c1e-08c847b45f3a
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,CSV-ITM,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/641b284e-1f91-4734-a05e-54ed56d762f1/download/trees.itm.csv,CSV,641b284e-1f91-4734-a05e-54ed56d762f1
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,GeoXML-ITM,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/e1d1deb3-68fa-4b72-8aec-dd72e16929e1/download/trees.itm.xml,XML,e1d1deb3-68fa-4b72-8aec-dd72e16929e1
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,KML-ITM,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/1a73d062-c4f5-4c94-99bf-b95fb74a7575/download/trees.itm.kml,KML,1a73d062-c4f5-4c94-99bf-b95fb74a7575
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,XLSX,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/019951ce-f886-43ce-9103-b1824c895769/download/trees.xlsx,XLSX,019951ce-f886-43ce-9103-b1824c895769
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,JSON,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/0b6220ef-8b02-4bdb-8d58-042f9f27d4c2/download/trees.json,JSON,0b6220ef-8b02-4bdb-8d58-042f9f27d4c2
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,XML,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/44a09ab6-b19f-4d88-bd80-879dc0373855/download/trees.xml,XML,44a09ab6-b19f-4d88-bd80-879dc0373855
תכנון,עצים,trees-br7,עיריית באר שבע,איתורי עצים בבאר שבע,2022-07-27T09:29:51.057226,2026-05-10T01:16:24.410086,XLSX-ITM,https://data.gov.il/dataset/5944b454-751c-4604-94d6-e676d7d34612/resource/6524dd5c-1191-4ce4-a68d-9fa4bdbfe315/download/trees.itm.xlsx,XLSX,6524dd5c-1191-4ce4-a68d-9fa4bdbfe315
